tweet_id,img_id,label1,label2,label3,voted_label,agreement
1816228904811598123,GTSHvj9WkAE3IwD,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1816228904811598123,GTSHv52W0AAOKhi,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1816228439009157169,GTSKIzdaYAAct5C,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1816224447109407042,GTSGgrDXYAAKITO,Insurance,Insurance,Insurance,Insurance,full
1816224397134340414,GTSGdwCWkAAVjQx,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816217094586827236,GTR_0skWEAE7BP7,Insurance,Insurance,Insurance,Insurance,full
1816216901464306005,GTR_pZYXUAAsmlp,Evacuees,Evacuees,Evacuees,Evacuees,full
1816212182448644186,GTR7WpoWYAEj2xG,Political,Political,Other,Political,majority
1816211076259946981,GTR6WZWaYAQ7x0r,Political,Political,Political,Political,full
1816209577979130196,GTRvmzvaYAMkIcC,Support,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1816209341667762604,GTR4xOBaIAAPOsZ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816209291109425207,GTR4ubLXUAACBMp,Evacuees,Evacuees,Evacuees,Evacuees,full
1816208585690649075,GTR4FQJXgAArgsy,Political,Political,Other,Political,majority
1816205864656855567,GTR1m0kWwAAaBsm,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816205855722987534,GTR0NLGaYAUvtrs,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1816205558892081505,GTR1U9faYAEkWcI,Warnings & Status Updates,Smoke & Air Quality,Reports of Actions of Responders,Warnings & Status Updates,none
1816205558892081505,GTR1U9faYAkHJdS,Warnings & Status Updates,Smoke & Air Quality,Reports of Actions of Responders,Warnings & Status Updates,none
1816203023867105586,GTRx9KRXsAArA2Q,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1816203018032845069,GTRx75uWEAA4mWR,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1816202664767529398,GTRyPtTWMAAY9Dl,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1816201782244385231,GTRx4xfa0AA6RbD,Smoke & Air Quality,Weather Reports,Warnings & Status Updates,Smoke & Air Quality,none
1816198781769069009,GTRvKwHXAAAm5lz,Insurance,Insurance,Insurance,Insurance,full
1816198255912394896,GTRusAIW0AA6z6C,Other,Other,Other,Other,full
1816195943815077976,GTRrNStaYAIH5ej,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1816195711077343386,GTRsXgRXwAAySoq,Evacuees,Support,Warnings & Status Updates,Evacuees,none
1816194156798136696,GTRq9XxWMAAMyWT,Other,Other,Other,Other,full
1816193743839715470,GTRqlPfXoAAXSlD,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816193743839715470,GTRqlPeXAAAIoTV,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816193743839715470,GTRqlPeW8AAn0c_,Other,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1816193743839715470,GTRqlPfX0AAqDRn,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816193317862007175,GTRqLgwaYAEcfO1,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1816187599222104122,GTRk_vZXcAE5ofT,Other,Other,Smoke & Air Quality,Other,majority
1816185752704995564,GTRjUHbXYAAhp_X,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1816175700614742098,GTRaKpuXwAARvfD,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1816171897287020563,GTRWtriWUAAekhf,Other,Other,Other,Other,full
1816171242157678798,GTRWHg0WkAEZ507,Political,Political,Other,Political,majority
1816170198438658473,GTRVKyhWYAEX8wr,Other,Other,Other,Other,full
1816169494022062210,GTRUhtiWUAAQ8Ih,Political,Other,Other,Other,majority
1816167662726123911,GTRS3TnWQAAp5we,Advertisement,Advertisement,Advertisement,Advertisement,full
1816160825100624085,GTRMo-waYAQ-FKv,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1816159624489492755,GTRLjMjWUAABuxT,Advertisement,Advertisement,Advertisement,Advertisement,full
1816146994819203488,GTRACSmXoAA-P5i,Support,General Information,Support,Support,majority
1816146417024410022,GTQ_itkXcAEwInM,Insurance,Insurance,Insurance,Insurance,full
1816146417024410022,GTQ_itbWwAAbH1A,Insurance,Insurance,Insurance,Insurance,full
1816146417024410022,GTQ_itXWIAAbQxJ,Insurance,Insurance,Insurance,Insurance,full
1816146417024410022,GTQ_itWW0AAMITu,Insurance,Insurance,Insurance,Insurance,full
1816141378285625514,GTQ65VebEAAKBlI,Smoke & Air Quality,General Information,Preparedness,Smoke & Air Quality,none
1816137824816750871,GTQ3ssFaIAEdFs4,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1816137429331624246,GTQ3WnYXgAA0i9B,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816137429331624246,GTQ3WncXwAAsUdm,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816126316078588107,GTQtKb_bYAAsm4v,Support,General Information,Support,Support,majority
1816122460712128611,GTQpt3GaYAIApW7,General Information,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1816122166225809599,GTQpfC8WoAAL-h6,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1816114222536720389,GTQiQfdXEAAVgy-,Advertisement,Advertisement,Advertisement,Advertisement,full
1816112610086986231,GTQgO8nXgAA82aS,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1816112020443345296,GTQgQkEWEAAMAj1,Preparedness,Insurance,Preparedness,Preparedness,majority
1816106716221825506,GTQbTZraYAMuowF,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1816106716221825506,GTQbT4kbMAAk7-V,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1816106716221825506,GTQbTJebQAAn3l3,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1816106036438114409,GTQaz7NWgAApk38,Other,Other,Advertisement,Other,majority
1816105596510191936,GTQaU51WoAELJxo,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1816093627501944934,GTQPhqnaYAIm_43,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1816093627501944934,GTQPhqyaYAQ7Tj8,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1816093627501944934,GTQPhqmaYAcACnC,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1816090072430645729,GTQMS8FWsAAISwS,Advertisement,Advertisement,Advertisement,Advertisement,full
1816081136713368002,GTQEKVoXUAAlVsb,Other,Other,Advertisement,Other,majority
1816081136713368002,GTQEKVsXsAA5noJ,Other,Other,Advertisement,Other,majority
1816079183011098802,GTQCS9naYAAwe-j,Other,Support,Other,Other,majority
1816076185685700943,GTP9xrOWsAAYqUP,Advertisement,Advertisement,Advertisement,Advertisement,full
1816072895669449076,GTP8q_pXEAAVDcr,Other,Other,Advertisement,Other,majority
1816072877097066849,GTP8p6EXUAEpiAM,Other,Other,Advertisement,Other,majority
1816066481131507794,GTP21T8W0AImdpz,Advertisement,Advertisement,Advertisement,Advertisement,full
1816064770820231428,GTP1CQzXoAIaEm7,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1816064770820231428,GTP1E9LWYAAXfRo,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1816030182266003659,GTPV0tCWMAEr9-M,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816029345846300688,GTPVDzaXEAAPHWV,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816028910972535030,GTPUqomW0AAoMwm,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816022138358579664,GTPOgpvWQAAvF4b,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816022138358579664,GTPOgpvWYAA9KMo,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1816004801257431453,GTO-vQJaQAAreEL,Advertisement,Other,Other,Other,majority
1816003323167678941,GTO9TDIWAAAZY4J,Advertisement,Other,Other,Other,majority
1816002645892399252,GTO8x7rXAAAZqto,Other,Other,Other,Other,full
1816001161020723418,GTO7bGhXcAAUCj6,Advertisement,Advertisement,Advertisement,Advertisement,full
1816001161020723418,GTO7bGeWoAA_aHX,Advertisement,Advertisement,Advertisement,Advertisement,full
1816001161020723418,GTO7bGeWwAAISYF,Advertisement,Advertisement,Advertisement,Advertisement,full
1816001161020723418,GTO7bGlW8AA5GTg,Advertisement,Advertisement,Advertisement,Advertisement,full
1815999671854325926,GTO6BxibYAAk6hw,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1815981867541348528,GTOp4nyaYAA8-hs,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1815975795896340963,GTOkWAlaYAAzvxp,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815974022108070224,GTOimOIW4AE7_qJ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815967508521968029,GTOc02TaYAUhAuP,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815966972158337286,GTOcViaXUAENvLi,Other,Other,Other,Other,full
1815965726920040742,GTObNI7aEAAZ9Ea,Smoke & Air Quality,Other,Smoke & Air Quality,Smoke & Air Quality,majority
1815964298424021327,GTOZ5tLW4AArjLO,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815964298424021327,GTOZ5tLXwAA17ZB,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815963010650763451,GTOYuy5WQAEkcxJ,Other,Political,Other,Other,majority
1815963010650763451,GTOYuy7XsAAm91j,Other,Political,Other,Other,majority
1815960187582206041,GTOWKiWXYAEVhdJ,Other,Other,Other,Other,full
1815947753568231602,GTOK0UIaYAE8YBd,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815936762830807369,GTN_-r6WoAAqpn1,Warnings & Status Updates,Warnings & Status Updates,General Information,Warnings & Status Updates,majority
1815936137988575723,GTOASwSXwAA5h_6,Political,Political,Political,Political,full
1815934678228148462,GTN-9XbWEAAaC3Q,Other,Other,Advertisement,Other,majority
1815932627234480149,GTN9FEMaYAICScW,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815932627234480149,GTN9FENbAAAKjRd,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815932627234480149,GTN9FEKaQAAGHh3,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815932627234480149,GTN9FENaYAEMdVX,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815931732434247766,GTN8SYWWcAAF76C,Smoke & Air Quality,Infrastructure,Smoke & Air Quality,Smoke & Air Quality,majority
1815931654520844720,GTN8N1QaYAIz9Kz,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815931654520844720,GTN8N2xaYAEQhXR,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1815931654520844720,GTN8N26aYAMINIb,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1815925850245681549,GTNZjLjaYAQj5OG,Smoke & Air Quality,Reports of Actions of Responders,Smoke & Air Quality,Smoke & Air Quality,majority
1815924957601542539,GTN1ZTVWoAAZFl8,General Information,Weather Reports,Warnings & Status Updates,General Information,none
1815924288375119983,GTN1hDGbIAAkiOc,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1815924288375119983,GTN1hEDbwAAqfH7,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1815924166358622691,GTN1aBDWUAArx2y,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815921475368485165,GTNy9C_WkAA1QC0,Advertisement,Advertisement,Advertisement,Advertisement,full
1815921134040420834,GTNypLPWEAANlh6,Advertisement,Advertisement,Advertisement,Advertisement,full
1815919941008163044,GTNvXarX0AAoBsW,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,majority
1815918803072725421,GTNwh2VaYAAqSMi,Warnings & Status Updates,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,majority
1815916362054979639,GTNuTi4WcAAsFKx,Other,Support,Other,Other,majority
1815916362054979639,GTNuTi6WUAAdBqj,Other,Support,Other,Other,majority
1815916362054979639,GTNuTi3XsAEk06s,Other,Support,Other,Other,majority
1815916362054979639,GTNuTi6XgAA8Z97,Other,Support,Other,Other,majority
1815915094955680042,GTNtJ-TaYAEm7w1,Other,Other,Advertisement,Other,majority
1815914014117093787,GTNsB87aYAImExU,Evacuees,Evacuees,Evacuees,Evacuees,full
1815908888572743924,GTNnV9HaYAAk7LT,Evacuees,Evacuees,Evacuees,Evacuees,full
1815907180845097086,GTNl9IKaYAIvkYE,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1815904181305368856,GTNjOsRWQAAcjku,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815904181305368856,GTNjOuDWYAAuEmr,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815903018879181030,GTNgrlLaYAEOK7L,Political,Weather Reports,Weather Reports,Weather Reports,majority
1815901772235346103,GTNgs6fWYAA03dX,Other,General Information,Advertisement,Other,none
1815897770332762137,GTNc4DgaYAASmZN,Support,Evacuees,Evacuees,Evacuees,majority
1815897076670013472,GTNcoz4W4AArM_h,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1815897076670013472,GTNcoz1W0AAxuzt,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1815897076670013472,GTNcoz4WAAA3RoJ,Smoke & Air Quality,Smoke & Air Quality,Reports of Actions of Responders,Smoke & Air Quality,majority
1815896313822863408,GTNcEp7aYAIqVjZ,Political,Smoke & Air Quality,Political,Political,majority
1815894754648817848,GTNapuMacAAlDg_,Other,Other,Advertisement,Other,majority
1815894754648817848,GTNapuOa0AAn7B7,Other,Other,Advertisement,Other,majority
1815894675296797123,GTNalXwWwAEk9nM,Evacuees,Evacuees,Support,Evacuees,majority
1815889642740224336,GTNWAfDWUAAqLCh,Evacuees,Evacuees,Support,Evacuees,majority
1815889639749616076,GTNWAS7XgAIZg_l,Evacuees,Evacuees,Evacuees,Evacuees,full
1815884721202610246,GTNRh_BWAAEXcn_,Evacuees,Evacuees,Evacuees,Evacuees,full
1815884495402459187,GTNRS0FXYAAtL0X,Preparedness,Preparedness,Preparedness,Preparedness,full
1815884411524747631,GTNRPjHXYAEqWlO,Evacuees,Evacuees,Evacuees,Evacuees,full
1815882561375339006,GTNPj-1aYAEkimd,Political,Smoke & Air Quality,Political,Political,majority
1815879573407428778,GTNM2XgXQAACWAN,Evacuees,Smoke & Air Quality,Evacuees,Evacuees,majority
1815876694097682462,GTNKOuLXQAAlV9X,Other,Other,Other,Other,full
1815874764919238897,GTNIeNAWQAEIfJV,Other,Support,Other,Other,majority
1815874619322065289,GTNIV_xXUAE4Y_C,Evacuees,Smoke & Air Quality,Evacuees,Evacuees,majority
1815872404855611770,GTNGVEGWsAEugXA,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815872404855611770,GTNGU7iXcAEw2ZK,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815871788259180848,GTNFwFlWYAMIc_V,Preparedness,General Information,Preparedness,Preparedness,majority
1815871537490321532,GTNFiKwaYAA1MLf,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815870637585621325,GTNEnmwbcAASb9e,Smoke & Air Quality,Weather Reports,Warnings & Status Updates,Smoke & Air Quality,none
1815869582483038447,GTNDwzEWsAAYkez,Evacuees,Evacuees,Evacuees,Evacuees,full
1815869543287513141,GTNDugtWIAAxAAe,Warnings & Status Updates,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,majority
1815864571887821073,GTM998YWsAALqhu,Evacuees,Evacuees,Evacuees,Evacuees,full
1815864153678242217,GTM9nKPaUAAe1rV,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1815864153678242217,GTM9nIqboAAhTMY,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1815863226976055735,GTM9-pwaYAE__43,Smoke & Air Quality,Smoke & Air Quality,Other,Smoke & Air Quality,majority
1815862456201404486,GTM84EVXgAAgDfs,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815861963848626319,GTM81UBXcAEPSNg,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1815861923734512029,GTM8yyiWMAAlJGz,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815861923734512029,GTM8yyWWsAARkxK,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815861923734512029,GTM8yyXWAAI0scH,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815859337769955721,GTM6cbwaMAAvMyO,Smoke & Air Quality,Infrastructure,Warnings & Status Updates,Smoke & Air Quality,none
1815859337769955721,GTM6ceHaYAA4LQS,Smoke & Air Quality,Infrastructure,Warnings & Status Updates,Smoke & Air Quality,none
1815859337769955721,GTM6ca7bMAAOE45,Smoke & Air Quality,Infrastructure,Warnings & Status Updates,Smoke & Air Quality,none
1815859002229809465,GTM6ILiXEAI56Lm,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815859002229809465,GTM6ILkXoAAZPW1,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815856963911340239,GTM4SF_WoAAFj4D,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815856211121823955,GTM3mU7XIAEMc3n,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815856211121823955,GTM3mUOXcAEnuiS,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815854460742009170,GTM2AlcXIAA84jc,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1815853635919655386,GTM1OrzWcAA4ynQ,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1815852849299087776,GTM0irhXQAANZNA,Warnings & Status Updates,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,majority
1815848946474049602,GTMwtTwacAAJynD,Reports of Actions of Responders,Weather Reports,Reports of Actions of Responders,Reports of Actions of Responders,majority
1815846396164989328,GTMupL7WQAAqshh,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1815845278965960988,GTMtp5gXoAAQ5Ml,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815842906101723597,GTMrfzAaYAIxgEN,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1815840113651507229,GTMo7zeaYAMhTNF,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1815840113651507229,GTMo7zcasAAGAg9,Smoke & Air Quality,Weather Reports,Warnings & Status Updates,Smoke & Air Quality,none
1815839657742967045,GTMoh2LWMAAFCmL,Evacuees,Warnings & Status Updates,Evacuees,Evacuees,majority
1815838390266560556,GTMmbIOaYAU_Am9,Advertisement,Advertisement,Advertisement,Advertisement,full
1815831935861800966,GTMhhbObkAAhDeZ,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815831774141764040,GTMhYFVX0AE52ln,Evacuees,Evacuees,Warnings & Status Updates,Evacuees,majority
1815830278457184398,GTMf0KFWkAA_8rk,Weather Reports,General Information,Warnings & Status Updates,Weather Reports,none
1815829299246588059,GTMfIBqWIAA9eKY,Insurance,Insurance,Insurance,Insurance,full
1815829299246588059,GTMfICFXEAAlkVG,Insurance,Insurance,Insurance,Insurance,full
1815829299246588059,GTMfICCXYAEYg7V,Insurance,Insurance,Insurance,Insurance,full
1815829299246588059,GTMfIAPXkAA-N28,Insurance,Insurance,Insurance,Insurance,full
1815826231989878993,GTMcTgsWgAAKIzj,Support,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,majority
1815825794582864101,GTMb7z9XUAAfw04,Warnings & Status Updates,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,majority
1815820395242479905,GTMXBLaXIAEOTYW,Reports of Actions of Responders,Smoke & Air Quality,Warnings & Status Updates,Reports of Actions of Responders,none
1815818609077412133,GTMVZRbX0AA6AcL,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815818609077412133,GTMVZR7XEAA5GWy,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815818609077412133,GTMVZQ4WwAAXukP,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815818609077412133,GTMVZSdW4AAwtgs,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815812913044852786,GTMQEn4aYAMvmsj,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1815812313641005084,GTMPrRWaYAIDiLX,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1815810169470869924,GTMNuSLbYAAiqEu,Political,Political,Political,Political,full
1815809470053937504,GTMNFa3WwAAF0fE,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1815808502951968911,GTMJjQeWAAEAom6,Preparedness,Preparedness,Preparedness,Preparedness,full
1815808491522777403,GTMLkcIXkAE8qlL,Other,Support,Other,Other,majority
1815808491522777403,GTMLsyiXYAAyZCg,Other,Support,Other,Other,majority
1815808491522777403,GTMLsyiXwAArKj7,Other,Support,Other,Other,majority
1815808491522777403,GTML4JeXsAAHSRK,Other,Support,Other,Other,majority
1815807350206521546,GTMK_3-XEAA1Z_y,Insurance,Insurance,Insurance,Insurance,full
1815806137469657484,GTMKDvtaoAApr4E,Reports of Actions of Responders,Weather Reports,Reports of Actions of Responders,Reports of Actions of Responders,majority
1815806137469657484,GTMKDviaYAQAuEX,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1815806137469657484,GTMKDvjaYAMUrvb,Reports of Actions of Responders,Infrastructure,Warnings & Status Updates,Reports of Actions of Responders,none
1815804643160776860,GTMIqMUbQAAQ9Sy,Warnings & Status Updates,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,majority
1815801701288534120,GTMF6ozXwAAeJl_,Support,General Information,Support,Support,majority
1815800794274250871,GTMFMujWYAAv0xa,Support,Evacuees,Support,Support,majority
1815794087737299087,GTL_GbmWwAAkY8B,General Information,General Information,Support,General Information,majority
1815789327194165462,GTL6Zc4aoAEDiSy,Support,Evacuees,Evacuees,Evacuees,majority
1815786274126524598,GTL31FqXcAQjoUT,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815784346952888367,GTL1-6DXcAASF0z,Other,Support,Other,Other,majority
1815780225881661868,GTLyfcWXgAEiQoq,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1815776321005572140,GTLu8KdbAAEidUt,General Information,Other,Other,Other,majority
1815774085315785133,GTLs59qXkAA94-_,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815774085315785133,GTLs59yXYAA-Iaj,Warnings & Status Updates,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,majority
1815773376629399997,GTLsQpFWgAA41BH,Warnings & Status Updates,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,majority
1815773376629399997,GTLsQpFXgAAGnit,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815773376629399997,GTLsQpJWcAAlxCj,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815771519059976622,GTLqkxoWAAENQyq,Support,General Information,Support,Support,majority
1815771125789671865,GTLqNpIWoAA5fxN,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815762816856379642,GTLip94W4AAT-Ns,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1815751498229547358,GTLYXRvWAAAfXyI,Evacuees,Evacuees,Evacuees,Evacuees,full
1815742864250241294,GTLQed1WAAA5wPB,Evacuees,Evacuees,Evacuees,Evacuees,full
1815742864250241294,GTLQed3XYAAdwHq,Evacuees,Evacuees,Evacuees,Evacuees,full
1815742342282051912,GTLQCUtXEAA62d-,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1815742342282051912,GTLQCUtWIAAwk6K,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1815738614275612753,GTLMltTasAAgGfT,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815736761718395185,GTLK9iQW4AAJSZF,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1815732876412850544,GTLHbS6boAAIjce,Warnings & Status Updates,Weather Reports,Warnings & Status Updates,Warnings & Status Updates,majority
1815702734802399551,GTKsA7waQAAod8E,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1815675386665070870,GTKO8uQWoAAirbE,Weather Reports,Weather Reports,Warnings & Status Updates,Weather Reports,majority
1815673751020994773,GTKRp6TaAAANvcr,Warnings & Status Updates,Warnings & Status Updates,Infrastructure,Warnings & Status Updates,majority
1815666025226190878,GTKKoN3bkAACAYu,Evacuees,Warnings & Status Updates,Evacuees,Evacuees,majority
1815658867000582520,GTKEHWCWUAAZ92o,Warnings & Status Updates,Evacuees,Evacuees,Evacuees,majority
1815650591386878294,GTJ8aRHb0AA_T1z,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
